Sender,Receiver,Amount
1327,1075,113687
2085,1075,94310
2085,1075,47287
2085,1075,44789
2085,1075,71482
2085,1075,61048
2085,1075,38024
2085,1075,82516
2085,1075,70681
1138,1075,40738
1076,1075,73721
1076,1075,77513
1076,1075,95132
1076,1075,188538
1076,1075,73074
1076,1075,80057
1076,1075,75709
1076,1075,105884
1017,1075,47076
1017,1075,160310
1017,1075,111384
1017,1075,57570
1017,1075,31878
1017,1075,48875
1017,1075,154865
1017,1075,177062
1017,1075,135234
1017,1075,152941
1017,1075,130489
1017,1075,158982
1017,1075,278930
1017,1075,144899
1017,1075,148559
1824,1075,127724
1350,1075,127185
1350,1075,153323
1149,1075,89367
1350,1075,123132
1350,1075,144005
1350,1075,76112
1666,1075,10192
1666,1075,19972
1503,1075,87281
1503,1075,52809
1503,1075,45869
1503,1075,182741
2088,1075,114025
1503,1075,180281
1503,1075,108651
1503,1075,10483
1056,1075,69093
1056,1075,107251
1056,1075,95962
1056,1075,39782
1056,1075,90476
1056,1075,93062
1056,1075,111816
1056,1075,34900
1056,1075,87868
1056,1075,64348
1056,1075,89134
1056,1075,87570
1056,1075,54447
1056,1075,130164
1748,1075,47287
1056,1075,55036
1327,1075,96259
1327,1075,116766
1327,1075,91841
1327,1075,90353
1327,1075,81612
1327,1075,96475
1327,1075,45517
1327,1075,108892
1327,1075,46912
1327,1075,109618
1327,1075,79472
1327,1075,81242
1562,1075,10098
2088,1075,5108
1503,1075,172585
1503,1075,145574
1503,1075,138972
1503,1075,160383
1503,1075,161023
1503,1075,25776
1503,1075,57363
2085,1075,69990
2085,1075,34160
2085,1075,87920
2085,1075,47962
1503,1075,14752
1503,1075,107850
1503,1075,164394
1503,1075,77351
1503,1075,127345
1503,1075,72399
1503,1075,195696
1503,1075,209359
1824,1075,137330
1824,1075,125428
1017,1075,44515
1017,1075,120983
1017,1075,140702
1017,1075,159126
1039,1075,90283
1017,1075,132792
1017,1075,117990
1017,1075,48284
1017,1075,131900
1017,1075,52754
1017,1075,164354
1017,1075,175951
1017,1075,59894
1017,1075,24742
1039,1075,117970
1017,1075,27120
1666,1075,14843
1350,1075,53948
1350,1075,149605
1149,1075,19683
1016,1075,6289
1350,1075,136699
1350,1075,127696
1350,1075,75642
1350,1075,104780
1350,1075,118175
1503,1075,68562
1503,1075,223265
1503,1075,177670
1503,1075,99516
1503,1075,129205
1503,1075,119693
1503,1075,45927
1503,1075,83714
1503,1075,75771
1327,1075,104462
1327,1075,77230
1327,1075,68751
1327,1075,93786
1327,1075,83067
1327,1075,50154
1327,1075,44282
1327,1075,75023
1327,1075,97850
1327,1075,99423
1327,1075,79275
1327,1075,94427
1327,1075,141566
1327,1075,87921
1327,1075,52496
1138,1075,61359
1503,1075,85640
1503,1075,81215
1503,1075,70918
1503,1075,138908
1503,1075,78909
1503,1075,80652
1503,1075,28352
1503,1075,72090
1056,1075,44740
1056,1075,88577
1056,1075,147704
1056,1075,61751
1056,1075,111997
1056,1075,46185
1056,1075,80346
1056,1075,62979
1056,1075,95302
1056,1075,46244
1056,1075,73826
1056,1075,125856
1056,1075,52405
1056,1075,44347
1056,1075,56267
1056,1075,34441
1056,1075,82937
1056,1075,56891
1056,1075,91735
1056,1075,79753
1056,1075,90083
1056,1075,44072
1056,1075,86458
1056,1075,87894
1056,1075,70038
1056,1075,88399
1056,1075,45715
1056,1075,79476
1327,1075,36514
1327,1075,78624
1327,1075,44587
1327,1075,97903
1327,1075,106521
1327,1075,76949
1327,1075,81492
1327,1075,98293
1327,1075,78203
1327,1075,43840
1327,1075,111746
1327,1075,77029
1327,1075,23658
1327,1075,83322
1327,1075,47807
1580,1075,105903
1246,1075,7765
1503,1075,173292
1503,1075,39467
2088,1075,3060
1105,1075,9893
1503,1075,134111
1350,1075,63867
1350,1075,140850
1350,1075,117212
1016,1075,36291
1350,1075,125388
1037,1075,34858
1056,1075,31628
1056,1075,22504
1056,1075,91093
1056,1075,63064
1056,1075,20197
1056,1075,88827
1056,1075,28602
1748,1075,80824
1748,1075,49175
1056,1075,37872
1056,1075,76239
1056,1075,37068
1056,1075,74456
1056,1075,87409
1056,1075,78459
1748,1075,10686
1056,1075,78823
1056,1075,87922
1056,1075,33069
1056,1075,73924
1056,1075,27082
1748,1075,83768
1076,1075,80855
1076,1075,64600
1076,1075,77944
1076,1075,100583
1503,1075,87103
1503,1075,151578
1503,1075,11591
1503,1075,150758
1503,1075,161081
1503,1075,154114
1503,1075,144011
1503,1075,15790
1503,1075,24136
1503,1075,159235
1503,1075,11774
1017,1075,121874
1017,1075,149952
1017,1075,127222
1017,1075,94164
1017,1075,178678
1017,1075,46550
1017,1075,75235
1017,1075,140727
1017,1075,77939
1017,1075,87682
1017,1075,155618
1017,1075,48338
1017,1075,122579
1017,1075,33530
1017,1075,131774
1017,1075,283103
1017,1075,157575
1017,1075,152137
1017,1075,136550
1017,1075,43910
1327,1075,91163
1327,1075,46815
1327,1075,52037
1327,1075,42331
1327,1075,107163
1327,1075,25027
1327,1075,124121
1327,1075,45517
1327,1075,109740
1327,1075,53971
1327,1075,90594
1824,1075,130090
1503,1075,41138
1503,1075,84717
1503,1075,77253
1503,1075,131241
1503,1075,143541
1503,1075,15627
1503,1075,244961
1503,1075,18774
1149,1075,78071
1350,1075,76055
1350,1075,153625
1350,1075,68562
1350,1075,20311
1350,1075,17547
1748,1075,103691
1056,1075,102448
1056,1075,53546
1056,1075,115754
1056,1075,39544
1056,1075,77247
1056,1075,78497
1056,1075,62283
1056,1075,31643
1748,1075,81164
1056,1075,82500
1056,1075,32533
1056,1075,81065
1748,1075,106651
1056,1075,74215
2085,1075,56644
2085,1075,47820
2085,1075,95767
2085,1075,80050
2085,1075,94594
1503,1075,145934
1503,1075,144735
1503,1075,86286
1503,1075,184145
2088,1075,31717
1666,1075,20167
1350,1075,88648
1327,1075,85773
1327,1075,77054
1327,1075,85991
1327,1075,49620
1350,1075,166494
1350,1075,106800
1350,1075,50952
1350,1075,22406
1350,1075,47473
1350,1075,42205
1350,1075,103249
1350,1075,118278
1350,1075,63985
1503,1075,70587
1503,1075,2759
1503,1075,126106
1503,1075,42425
1503,1075,5980
1503,1075,148688
1503,1075,113603
1503,1075,91856
1017,1075,198108
1017,1075,157190
1017,1075,118788
1023,1075,21541
1039,1075,43834
1017,1075,39718
1017,1075,154341
1017,1075,147447
1017,1075,104191
1017,1075,140901
1017,1075,280248
1017,1075,281785
1017,1075,62519
1017,1075,172504
1017,1075,142855
1017,1075,141975
1056,1075,77849
1056,1075,41079
1056,1075,46363
1056,1075,87704
1056,1075,79826
1748,1075,106027
1056,1075,53397
1056,1075,76852
1056,1075,101550
1056,1075,82369
1748,1075,94310
1056,1075,31100
1056,1075,48665
1056,1075,34643
1056,1075,43808
1056,1075,51858
1056,1075,82732
1056,1075,31599
1056,1075,90073
1056,1075,46198
1056,1075,100852
1327,1075,65371
1327,1075,116979
1327,1075,91217
1327,1075,53954
1327,1075,56503
1327,1075,75023
1327,1075,21829
1327,1075,126284
1327,1075,122966
1327,1075,49564
1327,1075,55341
1327,1075,44927
1035,1075,12890
1327,1075,95504
1327,1075,44455
1327,1075,36042
1327,1075,107194
1327,1075,85014
1327,1075,66353
1327,1075,63601
1327,1075,75496
1327,1075,43157
1327,1075,77068
1327,1075,72945
1327,1075,87363
1327,1075,140767
1327,1075,90885
1327,1075,76227
1327,1075,96670
1327,1075,103295
1327,1075,99537
1327,1075,78690
1327,1075,84004
2088,1075,5108
2088,1075,93672
1503,1075,7310
1503,1075,83724
1503,1075,127131
1503,1075,105520
1503,1075,124190
1503,1075,152838
1450,1245,125102
1450,1245,89053
1450,1245,185573
1450,1245,47370
1450,1245,83593
1450,1245,119167
1450,1245,69151
1450,1245,77167
1450,1245,119051
1450,1245,58485
1450,1245,41369
1450,1245,51627
1450,1245,118772
1450,1245,121349
1450,1245,164674
1450,1245,123968
1382,1245,128691
1108,1245,104392
1108,1245,117250
1108,1245,117289
1108,1245,86176
1108,1245,78811
1108,1245,124291
1108,1245,124454
1108,1245,122985
1108,1245,118929
1108,1245,84487
1108,1245,89628
1108,1245,84296
1108,1245,115019
1108,1245,114475
1108,1245,117610
1108,1245,121627
1108,1245,83882
1108,1245,77194
1108,1245,75525
1108,1245,128081
1108,1245,58567
1108,1245,214555
1108,1245,120047
1108,1245,87135
1108,1245,122610
1108,1245,117785
1108,1245,122019
1382,1245,131567
1450,1245,85622
1450,1245,119860
1450,1245,129101
1450,1245,128661
1450,1245,125554
1450,1245,121760
1450,1245,93642
1450,1245,119165
1450,1245,127118
1450,1245,118166
1450,1245,124547
1450,1245,114280
1450,1245,128422
1450,1245,93346
1450,1245,120750
1450,1245,119523
1450,1245,120731
1450,1245,86633
1450,1245,123123
1450,1245,84659
1450,1245,90669
1450,1245,87783
1450,1245,67289
1450,1245,121254
1450,1245,28749
1450,1245,126295
1450,1245,121093
1450,1245,83100
1450,1245,125877
1450,1245,65973
1450,1245,69637
1450,1245,67983
1450,1245,119365
1450,1245,122779
1450,1245,119930
1382,1245,128135
1220,1245,106024
1220,1245,206028
1220,1245,113579
1220,1245,181865
1220,1245,130823
1220,1245,118221
1220,1245,117804
1220,1245,122260
1220,1245,88968
1220,1245,121506
1220,1245,123835
1220,1245,203255
1220,1245,117832
1220,1245,88704
1220,1245,113415
1220,1245,128931
1220,1245,126577
1220,1245,128696
1220,1245,129533
1220,1245,141969
1220,1245,118263
1220,1245,120973
1220,1245,125543
1220,1245,119851
1220,1245,86045
1220,1245,114018
1450,1245,84766
1450,1245,86630
1450,1245,62627
1450,1245,99311
1450,1245,63492
1450,1245,126704
1450,1245,41711
1450,1245,121777
1450,1245,127466
1450,1245,91473
1450,1245,121898
1450,1245,127023
1450,1245,118037
1450,1245,126565
1450,1245,117288
1450,1245,123719
1450,1245,129359
1450,1245,218033
1450,1245,203300
1450,1245,132854
1450,1245,113508
1450,1245,82258
1450,1245,51662
1450,1245,91620
1108,1245,119523
1108,1245,44126
1108,1245,86233
1108,1245,201931
1108,1245,82302
1108,1245,88914
1108,1245,86789
1108,1245,80390
1108,1245,84546
1108,1245,116520
1108,1245,80935
1108,1245,50557
1108,1245,82014
1108,1245,92717
1108,1245,83543
1108,1245,127322
1108,1245,128124
1108,1245,122331
1108,1245,61905
1108,1245,87114
1108,1245,130393
1108,1245,184716
1108,1245,84177
1108,1245,121221
1108,1245,115406
1108,1245,114361
1108,1245,81176
1108,1245,78577
1108,1245,91993
1108,1245,121616
1108,1245,84642
1108,1245,123967
1108,1245,61334
1108,1245,206518
1108,1245,85781
1450,1245,124174
1450,1245,124009
1108,1245,93822
1108,1245,118243
1108,1245,118455
1108,1245,82074
1108,1245,82186
1108,1245,80935
1108,1245,123392
1108,1245,119922
1108,1245,78919
1108,1245,208584
1108,1245,194687
1108,1245,209364
1108,1245,125003
1108,1245,82693
1108,1245,101562
1108,1245,84206
1108,1245,126836
1108,1245,87354
1220,1245,133780
1220,1245,121925
1220,1245,110021
1220,1245,182430
1220,1245,127127
1220,1245,128471
1220,1245,131134
1220,1245,127155
1220,1245,126509
1220,1245,183641
1220,1245,133104
1220,1245,118572
1220,1245,192830
1220,1245,198552
1220,1245,125914
1220,1245,128802
1220,1245,126370
1220,1245,198158
1220,1245,220879
1220,1245,173995
1220,1245,125831
1220,1245,125366
1220,1245,93465
1220,1245,126872
1220,1245,126165
1220,1245,118453
1220,1245,126825
1220,1245,194544
1220,1245,222415
1220,1245,114189
1220,1245,194025
1220,1245,133454
1220,1245,115519
1220,1245,132403
1220,1245,105898
1450,1245,145282
1450,1245,67055
1450,1245,100512
1450,1245,126761
1450,1245,123528
1450,1245,121164
1108,1245,124381
1108,1245,121979
1108,1245,87823
1108,1245,62958
1108,1245,85457
1108,1245,83377
1108,1245,79522
1108,1245,82503
1108,1245,80058
1450,1245,111467
1450,1245,124797
1108,1245,83422
1108,1245,85118
1108,1245,113831
1108,1245,131265
1108,1245,114323
1108,1245,51452
1108,1245,85457
1108,1245,62793
1108,1245,91307
1108,1245,67141
1108,1245,80341
1108,1245,130502
1108,1245,129441
1108,1245,85626
1108,1245,120192
1108,1245,79756
1108,1245,115904
1108,1245,75929
1108,1245,207463
1108,1245,120973
1108,1245,127942
1108,1245,60289
1108,1245,79821
1108,1245,59229
1108,1245,82891
1108,1245,132403
1108,1245,120431
1108,1245,84186
1108,1245,127182
1108,1245,85227
1108,1245,115120
1108,1245,77690
1108,1245,87354
1108,1245,118572
1108,1245,67318
1108,1245,61300
1108,1245,120932
1108,1245,82385
1108,1245,87230
1108,1245,203497
1108,1245,93581
1450,1245,119906
1450,1245,122526
1450,1245,85791
1450,1245,100999
1450,1245,63811
1450,1245,86266
1450,1245,64104
1450,1245,117987
1450,1245,120892
1450,1245,125761
1450,1245,123655
1450,1245,121134
1450,1245,121657
1450,1245,115018
1450,1245,85553
1450,1245,128592
1450,1245,114286
1450,1245,86861
1450,1245,119920
1450,1245,123474
1450,1245,83440
1450,1245,91505
1450,1245,52447
1450,1245,82980
1450,1245,121616
1450,1245,121174
1450,1245,84681
1450,1245,87210
1450,1245,124423
1450,1245,85051
1450,1245,126211
1450,1245,119466
1450,1245,129560
1450,1245,115604
1450,1245,62668
1450,1245,65415
1450,1245,121214
1450,1245,129482
1450,1245,42308
1450,1245,101146
1450,1245,114551
1450,1245,87057
1450,1245,118342
1450,1245,80707
1450,1245,120168
1450,1245,90395
1450,1245,108156
1450,1245,168862
1450,1245,43107
1450,1245,116484
1450,1245,86165
1450,1245,120039
1450,1245,131496
1450,1245,118611
1450,1245,107892
1382,1245,130015
1450,1245,115795
1450,1245,124280
1450,1245,145959
1450,1245,76162
1450,1245,117874
1450,1245,131835
1450,1245,79523
1450,1245,124201
1450,1245,127747
1450,1245,117088
1450,1245,101242
1108,1245,80322
1108,1245,114365
1108,1245,118716
1450,1245,124340
1450,1245,42001
1450,1245,122806
1450,1245,69140
1450,1245,119922
1450,1245,124000
1450,1245,74486
1450,1245,117597
1450,1245,100295
1450,1245,38429
1450,1245,117479
1450,1245,42208
1450,1245,70475
1450,1245,120808
1450,1245,119484
1450,1245,122926
1450,1245,42208
1450,1245,78283
1450,1245,42982
1450,1245,92101
1108,1245,59229
1108,1245,83060
1108,1245,88264
1108,1245,89703
1108,1245,113353
1108,1245,118753
1108,1245,119954
1108,1245,75749
1108,1245,129195
1108,1245,120554
1108,1245,127570
1108,1245,89412
1108,1245,121616
1108,1245,120192
1108,1245,103160
1108,1245,147203
1108,1245,89641
1108,1245,75870
1108,1245,116609
1108,1245,127600
1108,1245,117454
1108,1245,85193
1108,1245,84120
1108,1245,121284
1108,1245,87018
1108,1245,130958
1108,1245,124903
1108,1245,118651
1108,1245,85082
1108,1245,214768
1108,1245,129228
1108,1245,113528
1108,1245,91208
1108,1245,81258
1108,1245,82891
1108,1245,121335
1108,1245,83626
1108,1245,87311
1108,1245,129768
1108,1245,84099
1108,1245,112304
1108,1245,87120
1108,1245,84737
1108,1245,84347
1108,1245,85835
1108,1245,123306
1108,1245,121174
1108,1245,123515
1108,1245,121254
1108,1245,115742
1108,1245,124666
1108,1245,81503
1108,1245,120202
1108,1245,119801
1108,1245,87932
1108,1245,119802
1108,1245,86529
1108,1245,164682
1108,1245,116675
1108,1245,121818
1108,1245,87248
1108,1245,86798
1108,1245,130041
1108,1245,119314
1108,1245,120691
1108,1245,128402
1108,1245,86715
1108,1245,62213
1290,1245,15488
1450,1245,120255
1450,1245,119801
1450,1245,33118
1450,1245,121527
1450,1245,124298
1450,1245,134664
1450,1245,127953
1450,1245,89759
1450,1245,126618
1450,1245,122085
1450,1245,84476
1450,1245,120649
1450,1245,68383
1450,1245,218296
1450,1245,120843
1450,1245,81983
1450,1245,125667
1450,1245,84978
1450,1245,83352
1450,1245,88113
1450,1245,82096
1450,1245,81246
1450,1245,82350
1450,1245,112099
1450,1245,86006
1450,1245,122127
1450,1245,119878
1450,1245,125582
1450,1245,118846
1450,1245,87245
1450,1245,128336
1450,1245,125748
1450,1245,37638
1450,1245,72562
1450,1245,86332
1450,1245,78660
1450,1245,132260
1450,1245,92318
1450,1245,113877
1450,1245,42912
1450,1245,122576
1450,1245,126119
1450,1245,120671
1450,1245,108174
1450,1245,83278
1450,1245,121496
1450,1245,133606
1450,1245,119209
1450,1245,117350
1450,1245,110074
1450,1245,130669
1450,1245,104672
1450,1245,121321
1450,1245,129742
1450,1245,91509
1450,1245,96575
1450,1245,108793
1450,1245,116405
1450,1245,124226
1450,1245,124878
1450,1245,96060
1450,1245,123433
1108,1245,131922
1108,1245,65066
1108,1245,88110
1108,1245,115365
1108,1245,84831
1108,1245,78854
1108,1245,84476
1108,1245,73705
1108,1245,85626
1108,1245,121375
1108,1245,82425
1658,1245,2606
1108,1245,127243
1108,1245,84487
1108,1245,100913
1108,1245,128775
1108,1245,123923
1108,1245,123801
1108,1245,92432
1108,1245,82310
1108,1245,112684
1108,1245,67185
1108,1245,61058
1108,1245,81584
1108,1245,83496
1108,1245,87005
1108,1245,84706
1108,1245,116366
1108,1245,130442
1108,1245,122421
1108,1245,126411
1108,1245,82279
1108,1245,87103
1108,1245,77034
1108,1245,121295
1108,1245,80688
1108,1245,115404
1108,1245,116758
1108,1245,82245
1108,1245,81054
1108,1245,207874
1108,1245,120731
1108,1245,121455
1108,1245,38191
1108,1245,82524
1108,1245,73587
1108,1245,83170
1108,1245,78987
1108,1245,116635
1108,1245,87322
1108,1245,122570
1108,1245,214640
1108,1245,86671
1108,1245,81026
1108,1245,87918
1108,1245,120812
1108,1245,123692
1108,1245,83332
1108,1245,117283
1108,1245,87899
1108,1245,82524
1108,1245,115635
1108,1245,61946
1108,1245,123941
1108,1245,121576
1108,1245,215279
1108,1245,129667
1108,1245,121455
1108,1245,118694
1108,1245,115081
1108,1245,215066
1108,1245,92385
1108,1245,130866
1108,1245,126245
1108,1245,120450
1108,1245,82305
1108,1245,91112
1108,1245,121444
1108,1245,209330
1450,1245,67204
1450,1245,165701
1450,1245,120306
1450,1245,117109
1450,1245,63000
1450,1245,81246
1450,1245,88635
1450,1245,84860
1450,1245,117713
1450,1245,161601
1450,1245,121069
1450,1245,120295
